id,Age,Attrition,BusinessTravel,DailyRate,Department,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,Tax,NumCompaniesWorked,OverTime,PerformanceRating,RelationshipSatisfaction,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsInCurrentRole,YearsWithCurrManager
694132772,59,0,Travel_Rarely,1429,Research & Development,4,Medical,4,Male,67,3,Manufacturing Director,4,Single,10512,0.081,6,No,3,4,25,6,2,7,4
694166081,34,0,Travel_Frequently,135,Research & Development,3,Medical,3,Female,46,2,Laboratory Technician,2,Divorced,4444,0.068,4,No,3,3,15,2,4,8,10
5469249301,28,0,Travel_Frequently,791,Research & Development,4,Medical,4,Male,44,1,Laboratory Technician,3,Single,2154,0.017,0,Yes,3,3,5,2,2,2,2
991547667,44,0,Travel_Rarely,1199,Research & Development,2,Life Sciences,3,Male,92,5,Manager,1,Divorced,19190,0.081,1,No,3,4,26,4,2,9,13
4515136968,34,0,Travel_Frequently,648,Human Resources,3,Life Sciences,3,Male,56,2,Human Resources,2,Married,4490,0.052,4,No,3,4,14,5,4,9,8
3878317778,35,0,Travel_Rarely,735,Research & Development,1,Life Sciences,3,Male,66,1,Research Scientist,3,Married,3506,0.088,0,Yes,3,4,4,3,3,2,2
3047865361,42,0,Travel_Rarely,603,Research & Development,4,Medical,2,Female,78,2,Research Scientist,2,Married,2372,0.019,6,Yes,3,4,18,2,3,0,0
4269057785,43,0,Travel_Rarely,531,Sales,4,Marketing,4,Female,56,3,Sales Executive,4,Single,10231,0.014,3,No,3,4,23,3,4,7,17
1126085294,36,0,Travel_Rarely,429,Research & Development,4,Life Sciences,3,Female,53,2,Manufacturing Director,2,Single,5410,0.085,9,Yes,3,4,18,2,3,14,12
6939412271,44,1,Travel_Rarely,621,Research & Development,3,Medical,1,Female,73,3,Healthcare Representative,4,Married,7978,0.042,1,No,3,4,10,2,3,7,5
4584207143,28,0,Travel_Frequently,193,Research & Development,3,Life Sciences,4,Male,52,1,Laboratory Technician,4,Married,3867,0.088,1,Yes,3,2,2,2,3,2,2
5438885265,51,0,Travel_Frequently,968,Research & Development,2,Medical,2,Female,40,1,Laboratory Technician,3,Single,2838,0.05,0,No,3,2,8,6,2,0,7
2768564818,30,0,Non-Travel,879,Research & Development,2,Medical,3,Female,72,2,Manufacturing Director,3,Single,4695,0.089,7,Yes,3,3,10,3,3,4,7
4390953486,29,1,Travel_Rarely,806,Research & Development,3,Technical Degree,2,Female,39,1,Laboratory Technician,3,Divorced,3339,0.025,3,Yes,3,1,10,2,3,7,7
2323130080,28,0,Travel_Rarely,640,Research & Development,3,Technical Degree,4,Male,84,1,Research Scientist,1,Single,2080,0.076,2,No,3,2,5,2,2,2,2
9384849820,25,0,Travel_Rarely,266,Research & Development,3,Medical,4,Female,40,1,Research Scientist,2,Single,2096,0.071,1,No,3,4,2,3,2,2,1
5361657352,32,0,Travel_Rarely,604,Sales,3,Medical,3,Male,56,2,Sales Executive,4,Married,6209,0.065,1,No,3,3,10,4,4,7,8
4592264010,45,0,Travel_Frequently,364,Research & Development,3,Medical,2,Female,83,5,Manager,2,Single,18061,0.063,3,No,4,3,22,4,3,0,0
12336858,39,0,Travel_Rarely,412,Research & Development,4,Medical,3,Female,94,4,Manager,2,Divorced,17123,0.077,6,Yes,3,4,21,4,3,9,2
4420300949,58,0,Travel_Rarely,848,Research & Development,4,Life Sciences,1,Male,88,1,Research Scientist,3,Divorced,2372,0.017,1,No,3,4,2,3,3,2,2
89775465,32,1,Travel_Rarely,1089,Research & Development,2,Life Sciences,4,Male,79,2,Laboratory Technician,3,Married,4883,0.06,1,No,3,1,10,3,3,4,1
667177671,39,1,Travel_Rarely,360,Research & Development,3,Medical,3,Male,93,1,Research Scientist,1,Single,3904,0.026,0,No,3,1,6,2,3,2,3
454633203,30,0,Travel_Rarely,1138,Research & Development,3,Technical Degree,1,Female,48,2,Laboratory Technician,4,Married,4627,0.087,0,No,3,1,10,6,3,2,7
6366479763,36,0,Travel_Rarely,325,Research & Development,4,Technical Degree,4,Female,63,3,Healthcare Representative,3,Married,7094,0.046,3,No,3,1,10,0,3,7,7
9180213316,46,0,Travel_Rarely,991,Human Resources,2,Life Sciences,4,Female,44,1,Human Resources,1,Single,3423,0.055,6,No,3,3,10,3,4,6,7
6893058845,28,0,Non-Travel,1476,Research & Development,3,Life Sciences,3,Female,55,2,Laboratory Technician,4,Married,6674,0.015,0,No,3,1,10,6,3,8,5
5719456198,50,0,Travel_Rarely,1322,Research & Development,3,Life Sciences,4,Female,43,4,Research Director,1,Married,16880,0.03,4,Yes,3,2,25,2,3,2,2
2679742931,40,1,Travel_Rarely,299,Sales,4,Marketing,4,Male,57,3,Sales Executive,2,Single,9094,0.09,2,Yes,3,3,9,2,3,4,0
9181379188,52,1,Travel_Rarely,1030,Sales,3,Life Sciences,2,Male,64,3,Sales Executive,2,Single,8446,0.08,9,Yes,3,3,10,2,2,7,7
9616354531,30,0,Travel_Rarely,634,Research & Development,4,Medical,2,Female,95,3,Manager,1,Married,11916,0.039,1,Yes,4,4,9,2,3,1,8
6697031565,39,0,Travel_Rarely,524,Research & Development,2,Life Sciences,1,Male,32,2,Manufacturing Director,3,Single,4534,0.014,0,No,3,1,9,6,3,7,7
5653102504,31,0,Non-Travel,587,Sales,4,Life Sciences,4,Female,57,3,Sales Executive,3,Divorced,9852,0.012,1,Yes,3,1,10,5,2,8,6
51463423,41,0,Non-Travel,256,Sales,2,Medical,3,Male,40,2,Sales Executive,2,Single,6151,0.01,1,No,3,1,19,4,3,2,9
7676811341,31,1,Travel_Frequently,1060,Sales,3,Life Sciences,4,Female,54,1,Sales Representative,2,Single,2302,0.067,1,Yes,3,1,3,2,4,2,2
2250370540,44,1,Travel_Rarely,935,Research & Development,3,Life Sciences,1,Male,89,1,Laboratory Technician,1,Married,2362,0.086,4,No,3,3,10,4,4,2,2
8797395501,42,0,Non-Travel,495,Research & Development,1,Life Sciences,3,Male,37,4,Manager,3,Married,17861,0.063,0,Yes,3,4,21,3,2,8,10
942765974,55,0,Travel_Rarely,282,Research & Development,2,Medical,4,Female,58,5,Manager,3,Married,19187,0.036,4,No,3,4,23,5,3,9,11
4806634514,56,0,Travel_Rarely,206,Human Resources,4,Life Sciences,4,Male,99,5,Manager,2,Single,19717,0.055,6,No,3,1,36,4,3,3,7
9064729255,40,0,Non-Travel,458,Research & Development,2,Life Sciences,3,Male,74,1,Research Scientist,3,Divorced,3544,0.027,9,No,3,2,6,0,3,2,0
3459716010,34,0,Travel_Rarely,943,Research & Development,3,Life Sciences,4,Male,86,3,Healthcare Representative,4,Divorced,8500,0.074,0,No,3,4,10,0,2,7,6
9801041013,40,0,Travel_Rarely,523,Research & Development,3,Life Sciences,3,Male,98,2,Research Scientist,4,Single,4661,0.049,1,No,3,3,9,4,3,8,8
3431725856,41,0,Travel_Frequently,1018,Sales,3,Marketing,3,Female,66,2,Sales Executive,1,Divorced,4103,0.089,0,No,3,4,10,2,3,3,7
3903597147,35,0,Travel_Frequently,482,Research & Development,4,Life Sciences,3,Male,87,2,Research Scientist,3,Single,4249,0.043,1,Yes,3,2,9,3,3,6,1
8956553777,51,0,Travel_Rarely,770,Human Resources,3,Life Sciences,3,Male,84,4,Manager,2,Divorced,14026,0.058,1,Yes,3,2,33,2,3,9,10
5403028056,38,0,Travel_Rarely,1009,Sales,2,Life Sciences,2,Female,31,2,Sales Executive,1,Divorced,6893,0.04,3,No,3,4,11,3,3,7,7
5321809291,34,0,Travel_Rarely,507,Sales,2,Medical,3,Female,66,2,Sales Executive,1,Single,6125,0.012,1,No,3,4,10,6,4,8,6
3466822092,25,0,Travel_Rarely,882,Research & Development,1,Medical,4,Male,67,1,Laboratory Technician,4,Married,3669,0.067,3,No,3,3,7,6,2,2,2
4195959063,58,1,Travel_Rarely,601,Research & Development,4,Medical,3,Female,53,3,Manufacturing Director,1,Married,10008,0.038,7,Yes,3,4,31,0,2,9,9
7762818030,40,0,Travel_Rarely,329,Research & Development,4,Life Sciences,2,Male,88,1,Laboratory Technician,2,Married,2387,0.09,3,No,4,3,7,3,3,2,3
7610295078,36,0,Travel_Frequently,607,Sales,3,Marketing,1,Female,83,2,Sales Executive,1,Married,4639,0.048,2,No,3,4,17,2,2,7,13
255320868,48,0,Travel_Rarely,855,Research & Development,3,Life Sciences,4,Male,54,3,Manufacturing Director,4,Single,7898,0.025,1,No,3,3,11,2,3,9,8
4055241917,27,0,Travel_Rarely,1291,Sales,3,Medical,3,Female,98,1,Sales Representative,4,Married,2534,0.049,8,No,3,2,5,4,3,0,0
5481877953,51,0,Travel_Rarely,1405,Research & Development,2,Technical Degree,4,Female,82,4,Manufacturing Director,2,Single,13142,0.011,3,No,3,2,29,1,2,2,3
2027647678,18,0,Non-Travel,1124,Research & Development,3,Life Sciences,4,Female,97,1,Laboratory Technician,4,Single,1611,0.053,1,No,3,3,0,5,4,0,0
5868584171,35,0,Travel_Rarely,817,Research & Development,3,Medical,4,Female,60,2,Laboratory Technician,4,Married,5363,0.087,0,No,3,2,10,0,3,7,0
5248004268,27,0,Travel_Frequently,793,Sales,1,Life Sciences,4,Male,43,2,Sales Executive,4,Single,5071,0.036,3,No,4,2,8,3,3,2,0
4287610016,55,1,Travel_Rarely,267,Sales,4,Marketing,1,Male,85,4,Sales Executive,3,Single,13695,0.071,6,Yes,3,3,24,2,2,7,8
1752575660,56,0,Travel_Rarely,1369,Research & Development,3,Life Sciences,4,Male,68,4,Manufacturing Director,2,Married,13402,0.018,4,Yes,3,1,33,0,3,16,9
5340889076,34,0,Non-Travel,999,Research & Development,1,Technical Degree,1,Female,92,1,Research Scientist,3,Divorced,2029,0.04,1,No,4,3,5,2,3,4,0
328079812,40,0,Travel_Rarely,1202,Research & Development,1,Medical,2,Female,89,2,Healthcare Representative,3,Divorced,6377,0.09,5,No,4,2,15,0,3,11,8
9210612248,34,0,Travel_Rarely,285,Research & Development,3,Medical,2,Male,86,2,Laboratory Technician,3,Married,5429,0.079,4,No,3,1,10,1,3,7,7
2840295148,31,1,Travel_Frequently,703,Sales,3,Life Sciences,3,Female,90,1,Sales Representative,4,Single,2785,0.018,7,No,3,3,3,3,4,0,0
3687908941,35,1,Travel_Frequently,662,Sales,4,Marketing,4,Female,67,2,Sales Executive,3,Married,4614,0.055,0,Yes,3,3,5,0,2,2,2
5288035210,38,0,Travel_Frequently,693,Research & Development,3,Life Sciences,4,Male,57,1,Research Scientist,3,Divorced,2610,0.029,1,No,3,4,4,2,3,2,3
3639093348,34,0,Travel_Rarely,404,Research & Development,4,Technical Degree,3,Female,98,2,Healthcare Representative,4,Single,6687,0.085,1,No,3,4,14,2,4,11,11
5622169208,28,0,Travel_Rarely,736,Sales,3,Life Sciences,3,Male,48,2,Sales Executive,1,Married,4724,0.079,1,No,3,3,5,0,3,3,4
4829662603,31,1,Travel_Rarely,330,Research & Development,4,Medical,4,Male,98,2,Manufacturing Director,3,Married,6179,0.074,1,Yes,3,4,10,3,2,2,7
1388896257,39,0,Travel_Rarely,1498,Sales,4,Life Sciences,1,Male,44,2,Sales Executive,4,Married,6120,0.044,3,Yes,3,4,8,2,4,4,4
2535823330,51,0,Travel_Frequently,541,Sales,3,Marketing,2,Male,52,3,Sales Executive,2,Married,10596,0.062,2,No,3,2,14,5,3,2,2
1667209205,41,0,Travel_Frequently,1200,Research & Development,3,Life Sciences,4,Female,75,2,Research Scientist,4,Divorced,5467,0.056,3,Yes,3,1,12,4,2,2,3
9350870460,37,0,Travel_Rarely,1439,Research & Development,1,Life Sciences,3,Male,54,1,Research Scientist,3,Married,2996,0.023,7,Yes,3,4,8,2,3,4,3
816101477,33,0,Travel_Frequently,1111,Sales,1,Life Sciences,2,Male,61,2,Sales Executive,4,Married,9998,0.01,6,No,3,1,8,2,4,4,2
8649025366,32,0,Travel_Rarely,499,Sales,1,Marketing,3,Male,36,2,Sales Executive,2,Married,4078,0.071,0,Yes,3,1,4,3,2,2,2
909284032,39,0,Non-Travel,1485,Research & Development,2,Life Sciences,3,Male,71,3,Healthcare Representative,3,Married,10920,0.056,3,No,4,2,13,2,3,4,5
5898800859,25,0,Travel_Rarely,1372,Sales,1,Life Sciences,1,Male,93,2,Sales Executive,3,Married,6232,0.012,2,No,3,2,6,3,2,2,2
250875160,52,0,Travel_Frequently,322,Research & Development,2,Medical,4,Female,59,4,Manufacturing Director,3,Married,13247,0.077,2,Yes,3,2,24,3,2,3,2
6495233698,43,0,Travel_Rarely,930,Research & Development,3,Medical,1,Female,73,2,Research Scientist,3,Single,4081,0.072,1,Yes,3,1,20,3,1,7,8
4395990029,27,0,Travel_Rarely,205,Sales,3,Marketing,4,Female,98,2,Sales Executive,4,Married,5769,0.022,1,Yes,3,4,6,3,3,2,4
9294854663,27,1,Travel_Rarely,135,Research & Development,4,Life Sciences,4,Female,51,1,Research Scientist,3,Single,2394,0.088,1,Yes,3,4,8,2,3,2,7
4968327323,26,0,Travel_Rarely,683,Research & Development,1,Medical,1,Male,36,1,Research Scientist,4,Single,3904,0.068,0,No,3,4,5,2,3,3,1
7798126635,42,0,Travel_Rarely,1147,Human Resources,3,Human Resources,3,Female,31,4,Manager,1,Married,16799,0.016,0,No,3,3,21,5,3,7,9
3845157070,52,0,Travel_Rarely,258,Research & Development,4,Other,3,Female,54,1,Laboratory Technician,1,Married,2950,0.059,9,No,3,3,12,2,1,4,4
4500884521,37,0,Travel_Rarely,1462,Research & Development,3,Medical,1,Female,94,1,Laboratory Technician,3,Single,3629,0.026,4,No,3,1,8,6,3,2,2
7068114474,35,0,Travel_Frequently,200,Research & Development,2,Life Sciences,3,Male,60,3,Manufacturing Director,4,Single,9362,0.032,2,No,3,3,10,2,3,2,2
9041660399,25,0,Travel_Rarely,949,Research & Development,3,Technical Degree,1,Male,81,1,Laboratory Technician,4,Married,3229,0.044,4,No,3,2,7,2,2,2,2
1759773808,26,0,Travel_Rarely,652,Research & Development,3,Other,3,Male,100,1,Laboratory Technician,1,Single,3578,0.071,0,No,3,4,8,2,3,7,7
9160076739,29,0,Travel_Rarely,332,Human Resources,3,Other,2,Male,51,3,Human Resources,1,Single,7988,0.087,1,No,3,1,10,3,2,9,9
2172560782,49,1,Travel_Frequently,1475,Research & Development,2,Life Sciences,1,Male,97,2,Laboratory Technician,1,Single,4284,0.043,3,No,4,1,20,2,3,3,3
3856560777,29,1,Travel_Frequently,337,Research & Development,1,Other,3,Female,84,3,Healthcare Representative,4,Single,7553,0.041,0,Yes,3,1,9,1,3,7,7
6217698331,54,0,Travel_Rarely,971,Research & Development,3,Medical,4,Female,54,4,Research Director,4,Single,17328,0.021,6,No,3,4,29,3,2,7,7
8443776951,58,0,Travel_Rarely,1055,Research & Development,3,Medical,4,Female,76,5,Research Director,1,Married,19701,0.019,3,Yes,4,3,32,3,3,8,5
3212026510,55,0,Travel_Rarely,1136,Research & Development,4,Medical,2,Male,81,4,Research Director,4,Divorced,14732,0.028,2,No,3,4,31,4,4,7,0
4867476129,36,0,Travel_Rarely,1174,Sales,4,Marketing,1,Female,99,2,Sales Executive,2,Single,9278,0.034,3,Yes,3,4,15,3,3,4,1
1050985249,31,1,Travel_Frequently,667,Sales,4,Life Sciences,2,Female,50,1,Sales Representative,3,Single,1359,0.018,1,No,3,2,1,3,3,0,0
5012386175,30,0,Travel_Rarely,855,Sales,4,Marketing,4,Female,73,2,Sales Executive,1,Divorced,4779,0.059,7,No,3,2,8,3,3,2,2
7364167137,31,0,Travel_Rarely,182,Research & Development,5,Life Sciences,1,Female,93,4,Research Director,2,Single,16422,0.052,3,No,3,3,9,3,4,2,0
8146218121,34,0,Travel_Frequently,560,Research & Development,4,Other,4,Male,91,1,Research Scientist,1,Divorced,2996,0.054,5,No,3,3,10,2,3,3,3
1219170399,31,1,Travel_Rarely,202,Research & Development,3,Life Sciences,1,Female,34,1,Research Scientist,2,Single,1261,0.026,1,No,3,3,1,3,4,0,0
4817291567,27,0,Travel_Rarely,1377,Research & Development,1,Life Sciences,2,Male,91,1,Laboratory Technician,1,Married,2099,0.068,0,No,3,2,6,3,4,0,4
2446836267,36,0,Travel_Rarely,172,Research & Development,4,Life Sciences,1,Male,37,2,Laboratory Technician,4,Single,5810,0.013,1,No,3,3,10,2,2,4,8
7455201788,36,0,Travel_Rarely,329,Sales,4,Marketing,3,Female,98,2,Sales Executive,1,Married,5647,0.062,4,No,3,1,11,3,2,2,2
2427437387,47,0,Travel_Rarely,465,Research & Development,3,Technical Degree,1,Male,74,1,Research Scientist,4,Married,3420,0.019,7,No,3,3,17,2,2,5,2
2151162400,25,1,Travel_Rarely,383,Sales,2,Life Sciences,1,Male,68,1,Sales Representative,1,Married,4400,0.068,3,No,3,1,6,2,3,2,2
2180230524,37,0,Non-Travel,1413,Research & Development,2,Technical Degree,3,Male,84,1,Laboratory Technician,3,Single,3500,0.02,0,No,3,1,7,2,1,5,3
187865515,56,0,Travel_Rarely,1255,Research & Development,2,Life Sciences,1,Female,90,1,Research Scientist,1,Married,2066,0.075,2,No,4,4,5,3,4,2,0
7176488193,47,0,Travel_Rarely,359,Research & Development,4,Medical,1,Female,82,4,Research Director,3,Married,17169,0.029,3,No,3,2,26,2,4,17,6
8743599850,24,0,Travel_Rarely,1476,Sales,1,Medical,4,Female,42,2,Sales Executive,3,Married,4162,0.033,1,Yes,3,3,5,3,3,4,3
1182212786,32,0,Travel_Rarely,601,Sales,5,Marketing,4,Male,97,2,Sales Executive,4,Married,9204,0.069,4,No,3,3,7,3,2,3,3
8690198997,34,0,Travel_Rarely,401,Research & Development,3,Life Sciences,4,Female,86,1,Laboratory Technician,2,Married,3294,0.072,5,No,3,1,7,2,2,4,2
9810865244,41,0,Travel_Rarely,1283,Research & Development,5,Medical,2,Male,90,1,Research Scientist,3,Married,2127,0.024,2,Yes,3,1,7,5,2,2,3
7695646865,40,0,Non-Travel,663,Research & Development,4,Other,3,Male,81,2,Laboratory Technician,3,Divorced,3975,0.047,3,No,3,3,11,2,4,7,7
5623551289,31,0,Travel_Rarely,326,Sales,2,Life Sciences,1,Male,31,3,Sales Executive,4,Divorced,10793,0.029,1,No,3,1,13,5,3,7,9
7174483879,46,1,Travel_Rarely,377,Sales,3,Marketing,1,Male,52,3,Sales Executive,4,Divorced,10096,0.066,4,No,3,1,28,1,4,7,3
7434577789,39,1,Non-Travel,592,Research & Development,3,Life Sciences,1,Female,54,1,Laboratory Technician,1,Single,3646,0.05,2,Yes,4,2,11,2,4,0,0
1522385169,31,1,Travel_Frequently,1445,Research & Development,5,Life Sciences,3,Female,100,3,Manufacturing Director,2,Single,7446,0.021,1,No,3,1,10,2,3,8,7
2462493751,45,0,Travel_Rarely,1038,Research & Development,3,Medical,2,Male,95,3,Healthcare Representative,1,Divorced,10851,0.03,2,Yes,3,2,24,2,3,7,7
4786180149,31,0,Travel_Rarely,1398,Human Resources,2,Medical,4,Female,96,1,Human Resources,2,Single,2109,0.046,9,No,3,4,8,3,3,2,2
318611341,31,1,Travel_Frequently,523,Research & Development,3,Life Sciences,2,Male,94,1,Laboratory Technician,4,Married,3722,0.059,6,Yes,3,3,7,2,1,2,2
3164288093,45,0,Travel_Rarely,1448,Research & Development,3,Technical Degree,2,Male,55,3,Manufacturing Director,4,Married,9380,0.067,4,Yes,3,4,10,4,4,1,2
3278448057,48,0,Travel_Rarely,1221,Sales,3,Marketing,3,Male,96,2,Sales Executive,1,Divorced,5486,0.038,4,No,3,1,15,3,3,2,2
9155242073,34,1,Travel_Rarely,1107,Human Resources,4,Technical Degree,1,Female,52,1,Human Resources,3,Married,2742,0.044,1,No,3,4,2,0,3,2,2
1937144305,40,0,Non-Travel,218,Research & Development,1,Medical,4,Male,55,3,Research Director,2,Divorced,13757,0.079,2,No,3,3,16,5,3,8,8
5503678133,28,0,Travel_Rarely,866,Sales,3,Medical,4,Male,84,2,Sales Executive,1,Single,8463,0.02,0,No,3,4,6,4,3,4,3
6252829838,44,0,Non-Travel,981,Research & Development,3,Life Sciences,3,Male,90,1,Laboratory Technician,3,Single,3162,0.032,3,No,3,4,7,5,3,2,3
3748380666,53,0,Travel_Rarely,447,Research & Development,3,Medical,4,Male,39,4,Research Director,2,Single,16598,0.058,4,No,3,2,35,2,2,8,8
5462917546,49,0,Travel_Rarely,1495,Research & Development,4,Technical Degree,1,Male,96,2,Healthcare Representative,3,Married,6651,0.058,2,No,3,2,20,0,2,2,2
1721038310,40,0,Travel_Rarely,896,Research & Development,3,Medical,3,Male,68,1,Research Scientist,3,Divorced,2345,0.014,2,No,3,3,8,3,4,1,2
8480623616,44,0,Travel_Rarely,1467,Research & Development,3,Life Sciences,4,Male,49,1,Research Scientist,2,Single,3420,0.083,1,No,3,3,6,3,2,2,3
5631776073,33,0,Travel_Frequently,430,Sales,3,Medical,4,Male,54,2,Sales Executive,1,Married,4373,0.07,0,No,3,1,5,2,3,3,3
5617726056,34,0,Travel_Rarely,1326,Sales,3,Other,4,Male,81,2,Sales Executive,1,Single,4759,0.048,3,No,3,4,15,2,3,9,12
689898614,30,0,Travel_Rarely,1358,Sales,1,Life Sciences,4,Male,96,2,Sales Executive,3,Married,5301,0.082,8,No,3,3,4,2,2,1,2
9967555769,42,0,Travel_Frequently,748,Research & Development,2,Medical,1,Female,74,1,Laboratory Technician,4,Single,3673,0.053,1,No,3,3,12,3,3,9,8
5386336401,44,0,Travel_Frequently,383,Sales,5,Marketing,1,Female,79,2,Sales Executive,3,Married,4768,0.074,7,No,3,3,11,4,2,0,0
2665245000,30,0,Non-Travel,990,Research & Development,3,Technical Degree,3,Male,64,1,Research Scientist,3,Divorced,1274,0.07,1,No,3,2,1,2,2,0,0
2980035009,57,0,Travel_Rarely,405,Research & Development,2,Life Sciences,2,Male,93,2,Research Scientist,3,Married,4900,0.057,0,No,4,1,13,2,2,9,8
5598962454,49,0,Travel_Rarely,1490,Research & Development,4,Life Sciences,3,Male,35,3,Healthcare Representative,2,Divorced,10466,0.087,3,No,3,2,29,3,3,7,7
268971277,34,0,Travel_Frequently,829,Research & Development,3,Medical,2,Male,71,4,Research Director,1,Divorced,17007,0.046,7,No,3,4,16,3,2,8,9
2946434591,28,1,Travel_Frequently,1496,Sales,3,Technical Degree,1,Male,92,1,Sales Representative,3,Married,2909,0.022,3,No,3,4,5,3,4,2,2
1838348867,29,1,Travel_Frequently,115,Sales,3,Technical Degree,1,Female,51,2,Sales Executive,2,Single,5765,0.034,5,No,3,1,7,4,1,3,0
1327399679,34,1,Travel_Rarely,790,Sales,4,Medical,1,Female,40,2,Sales Executive,2,Single,4599,0.057,0,Yes,4,3,16,2,4,9,10
5969896756,35,0,Travel_Rarely,660,Sales,1,Life Sciences,4,Male,76,1,Sales Representative,3,Married,2404,0.016,1,No,3,1,1,3,3,0,0
4112298455,24,1,Travel_Frequently,381,Research & Development,3,Medical,2,Male,89,1,Laboratory Technician,1,Single,3172,0.02,2,Yes,3,3,4,2,2,0,0
7366241547,24,0,Non-Travel,830,Sales,2,Life Sciences,4,Female,78,1,Sales Representative,2,Married,2033,0.065,1,No,3,3,1,2,3,0,0
4075735591,44,0,Travel_Frequently,1193,Research & Development,1,Medical,2,Male,86,3,Manufacturing Director,3,Single,10209,0.031,5,Yes,3,2,16,2,2,2,2
7347455936,29,0,Travel_Rarely,1246,Sales,3,Life Sciences,3,Male,77,2,Sales Executive,3,Divorced,8620,0.065,1,No,3,3,10,3,3,7,4
9518181748,30,0,Travel_Rarely,330,Human Resources,3,Life Sciences,3,Male,46,1,Human Resources,3,Divorced,2064,0.022,0,No,4,1,6,3,4,3,3
2322532258,55,0,Travel_Rarely,1229,Research & Development,4,Life Sciences,4,Male,30,2,Healthcare Representative,3,Married,4035,0.078,0,Yes,3,2,4,2,3,2,2
9929119787,33,0,Travel_Rarely,1099,Research & Development,4,Medical,1,Female,82,1,Laboratory Technician,2,Married,3838,0.015,8,No,3,4,8,5,3,4,2
8397361782,47,0,Travel_Rarely,571,Sales,3,Medical,3,Female,78,2,Sales Executive,3,Married,4591,0.046,3,Yes,3,3,11,4,2,4,2
8451326005,28,1,Travel_Frequently,289,Research & Development,2,Medical,3,Male,38,1,Laboratory Technician,1,Single,2561,0.053,7,No,3,3,8,2,2,0,0
6521156594,28,0,Travel_Rarely,1423,Research & Development,3,Life Sciences,1,Male,72,1,Research Scientist,3,Divorced,1563,0.074,1,No,3,4,1,2,1,0,0
